CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
716922633,Attrited Customer,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043.0,2517,1526.0,0.602,2600,47,0.621,0.623,0.99812,0.00188031
715150983,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021.0,0,26021.0,1.04,8898,60,0.538,0.0,0.99711,0.00288892
713104458,Attrited Customer,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3,3,5,7869.0,0,7869.0,0.692,998,25,0.562,0.0,0.99888,0.00111805
710812533,Attrited Customer,46,F,3,High School,Single,Unknown,Silver,36,4,2,3,34516.0,154,34362.0,0.602,1987,46,0.586,0.004,0.9943,0.0057
714492783,Attrited Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0,0.99694,0.00305523
708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold,19,1,1,3,22725.0,808,21917.0,0.779,13847,120,0.875,0.036,0.00012173,0.99988
714816258,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124,0.00011382,0.99989
710157108,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,33,6,2,3,3376.0,1661,1715.0,0.618,4629,75,0.923,0.492,0.00019864,0.9998
720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0,0.99452,0.00548
814987983,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186,9.0064e-05,0.99991
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue,35,1,1,0,8401.0,1085,7316.0,0.696,7697,98,0.508,0.129,1.6948e-05,0.99998
716791908,Existing Customer,43,M,1,College,Married,$80K - $120K,Blue,23,5,2,1,14566.0,1045,13521.0,0.417,4480,77,0.791,0.072,6.2639e-05,0.99994
714313608,Existing Customer,36,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,0,4228.0,1886,2342.0,1.076,4356,74,0.682,0.446,7.1552e-05,0.99993
711405333,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31,0.00013897,0.99986
718458858,Attrited Customer,41,M,4,Graduate,Single,$80K - $120K,Silver,29,2,3,6,34516.0,0,34516.0,0.434,3526,53,0.828,0.0,0.99933,0.00067247
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,50,2,6,3,1720.0,0,1720.0,0.707,2719,36,0.44,0.0,0.99583,0.00416897
710481333,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,0.9989,0.00109664
803957508,Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064,0.00010183,0.9999
710287533,Existing Customer,31,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,4,6269.0,1169,5100.0,0.743,2221,57,0.727,0.186,0.00032656,0.99967
713870958,Existing Customer,56,F,3,Uneducated,Single,Unknown,Platinum,46,2,3,2,34516.0,0,34516.0,0.887,8416,93,0.632,0.0,0.00033336,0.99967
779765058,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662.0,817,8845.0,0.679,3817,70,0.489,0.085,3.6508e-05,0.99996
711699183,Existing Customer,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,4,1,2,7261.0,1079,6182.0,1.312,3723,58,1.071,0.149,5.663e-05,0.99994
719564208,Attrited Customer,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,3,2,1,7195.0,0,7195.0,1.035,2751,47,1.136,0.0,0.98513,0.01487
779859558,Attrited Customer,54,F,3,High School,Married,Less than $40K,Blue,38,2,2,4,2452.0,1012,1440.0,0.46,2398,29,0.318,0.413,0.99697,0.00302546
715830558,Attrited Customer,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516.0,397,34119.0,0.914,7454,81,0.841,0.012,0.98603,0.01397
788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42,9.2637e-05,0.99991
758317233,Existing Customer,35,F,1,College,Single,Unknown,Blue,28,4,5,2,3518.0,1575,1943.0,0.625,2121,60,0.579,0.448,0.00018334,0.99982
708223383,Attrited Customer,47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979,10431.0,1.049,2736,38,0.462,0.086,0.99808,0.00191647
756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422.0,1014,1408.0,0.688,2437,44,0.467,0.419,0.99487,0.00513
720181758,Attrited Customer,37,M,0,Doctorate,Married,$120K +,Blue,22,3,3,4,8654.0,0,8654.0,0.446,850,18,0.385,0.0,0.99844,0.00155735
711919608,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,0.99467,0.00533
711706458,Existing Customer,44,M,4,Doctorate,Married,$80K - $120K,Blue,27,1,2,1,24134.0,1290,22844.0,0.814,13311,110,0.642,0.053,0.00010417,0.9999
738627708,Attrited Customer,49,F,2,Unknown,Single,Unknown,Blue,41,5,3,4,5984.0,0,5984.0,0.551,1838,42,0.556,0.0,0.99824,0.00175907
720049083,Attrited Customer,35,F,1,Unknown,Divorced,Unknown,Blue,24,5,3,3,1438.3,0,1438.3,0.849,2355,47,0.567,0.0,0.99681,0.00319278
807589908,Existing Customer,47,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,1,1778.0,822,956.0,0.68,4189,80,0.667,0.462,7.7894e-05,0.99992
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,0.99497,0.00503
720682308,Existing Customer,59,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4510.0,0.782,4770,83,0.596,0.165,0.00013944,0.99986
714920208,Existing Customer,37,F,1,High School,Unknown,Less than $40K,Blue,30,3,5,0,3003.0,1810,1193.0,0.719,3148,68,0.789,0.603,6.7626e-05,0.99993
708895158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,34,3,3,3,2925.0,2365,560.0,0.691,1371,30,0.579,0.809,0.00033251,0.99967
778433283,Attrited Customer,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0,0.99673,0.00326528
708222558,Existing Customer,37,F,2,Post-Graduate,Married,Less than $40K,Blue,36,6,2,3,2310.0,1513,797.0,0.682,4191,77,0.833,0.655,0.00022525,0.99977
778661358,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866,0.00018558,0.99981
787505133,Attrited Customer,36,M,3,College,Married,$120K +,Blue,24,2,2,3,11316.0,1599,9717.0,0.713,2595,49,0.361,0.141,0.99485,0.00515
712444533,Existing Customer,43,M,2,High School,Single,$80K - $120K,Blue,36,6,2,0,14418.0,0,14418.0,1.043,3880,68,0.7,0.0,4.0816e-05,0.99996
713605908,Existing Customer,49,M,3,Graduate,Married,$120K +,Blue,37,1,1,1,34516.0,1316,33200.0,0.569,3863,69,0.643,0.038,3.4465e-05,0.99997
714408933,Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,0.99169,0.00831
720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306.0,0,17306.0,0.4,6205,65,0.806,0.0,0.9972,0.00280059
716288208,Existing Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,36,2,1,1,15618.0,0,15618.0,0.706,7549,77,0.638,0.0,3.4465e-05,0.99997
708905733,Existing Customer,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,1,20633.0,1989,18644.0,0.67,7570,91,0.655,0.096,7.2863e-05,0.99993
772382283,Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,3,3,2302.0,1593,709.0,0.671,2689,49,0.324,0.692,0.99683,0.00317458
712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,44,1,3,2,3770.0,0,3770.0,0.544,2387,51,0.5,0.0,0.99395,0.00605
714387108,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,43,4,2,3,10458.0,0,10458.0,0.587,3481,51,0.5,0.0,0.00019864,0.9998
719694408,Attrited Customer,30,F,1,College,Single,Less than $40K,Blue,36,4,3,6,4541.0,0,4541.0,0.976,7996,80,0.778,0.0,0.9993,0.00069828
714207483,Existing Customer,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119,0.00016399,0.99984
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639.0,1547,4092.0,1.087,647,15,0.364,0.274,0.99761,0.00239178
710420133,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,6,2,2,2190.0,0,2190.0,0.63,4416,68,0.581,0.0,0.00011382,0.99989
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,0.99863,0.00137244
714931458,Existing Customer,52,F,2,Post-Graduate,Single,Unknown,Blue,42,3,2,3,1438.3,0,1438.3,0.607,4102,78,0.857,0.0,0.00022525,0.99977
709536483,Attrited Customer,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701.0,215,8486.0,0.527,1999,41,0.414,0.025,0.97266,0.02734
719528958,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,36,3,1,3,8184.0,1508,6676.0,0.789,4134,71,0.821,0.184,9.3457e-05,0.99991
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,2,7567.0,1173,6394.0,0.541,1435,32,0.6,0.155,0.00017486,0.99983
771338658,Existing Customer,46,M,2,High School,Married,$80K - $120K,Blue,30,6,3,1,11670.0,915,10755.0,0.892,4277,89,0.854,0.078,0.00010545,0.99989
716855058,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757.0,0,1757.0,0.89,2557,45,0.406,0.0,0.99709,0.0029104
713854608,Existing Customer,62,M,1,Uneducated,Married,$60K - $80K,Blue,36,6,3,3,9521.0,1669,7852.0,1.308,2444,63,0.4,0.175,0.00029196,0.99971
720458883,Existing Customer,29,M,1,High School,Married,$60K - $80K,Blue,16,3,2,1,12495.0,2517,9978.0,0.827,14524,106,0.683,0.201,6.2633e-05,0.99994
720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,29,6,1,2,2288.0,1505,783.0,0.788,4396,68,0.659,0.658,5.3542e-05,0.99995
716323683,Existing Customer,31,M,0,Graduate,Married,$80K - $120K,Blue,36,2,3,3,32791.0,1607,31184.0,0.752,13177,106,0.738,0.049,0.0002596,0.99974
789678483,Existing Customer,50,F,2,High School,Married,Less than $40K,Silver,37,1,3,2,13384.0,0,13384.0,0.696,4773,77,0.674,0.0,0.000158,0.99984
712490283,Existing Customer,55,F,4,Graduate,Married,$40K - $60K,Blue,41,4,3,3,3156.0,2517,639.0,1.516,2091,48,0.778,0.798,0.00031726,0.99968
714751158,Attrited Customer,49,M,2,High School,Divorced,$80K - $120K,Blue,36,4,2,4,34516.0,2517,31999.0,0.376,1789,48,0.455,0.073,0.99686,0.00313909
720551733,Attrited Customer,46,F,4,Doctorate,Married,Unknown,Blue,26,3,3,6,15195.0,0,15195.0,0.726,2631,41,0.64,0.0,0.99958,0.00041998
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,0.99735,0.00265408
721273008,Attrited Customer,54,F,1,College,Unknown,Less than $40K,Silver,43,6,3,4,10797.0,1252,9545.0,0.489,1739,38,0.226,0.116,0.99766,0.00234362
717953283,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,0.00011811,0.99988
807209808,Existing Customer,48,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,2319.0,1630,689.0,0.846,3739,68,0.659,0.703,0.00010386,0.9999
712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,1,19150.0,1093,18057.0,0.716,8327,85,0.545,0.057,0.00010943,0.99989
772162683,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,23,6,2,2,3116.0,0,3116.0,0.698,2768,45,0.667,0.0,0.99129,0.00871
712064358,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,36,6,3,4,2507.0,1544,963.0,0.906,1999,34,0.789,0.616,0.00048435,0.99952
716331408,Attrited Customer,52,F,4,Unknown,Married,Less than $40K,Blue,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,0.9992,0.00080275
719176308,Attrited Customer,43,M,3,College,Divorced,$80K - $120K,Blue,32,6,3,2,7278.0,0,7278.0,0.618,2120,43,0.593,0.0,0.99452,0.00548
712207683,Existing Customer,38,M,0,Unknown,Divorced,Less than $40K,Blue,36,3,3,2,5155.0,684,4471.0,0.588,1555,37,0.48,0.133,0.00016966,0.99983
716593533,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0,0,5070.0,1.01,3651,76,0.652,0.0,8.453e-05,0.99992
719401158,Existing Customer,62,F,0,Post-Graduate,Single,$40K - $60K,Blue,53,1,2,3,4136.0,0,4136.0,0.64,7739,97,0.59,0.0,0.0001933,0.99981
720734583,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,32,1,3,3,2540.0,1561,979.0,0.894,5039,82,0.745,0.615,0.00035594,0.99964
767311008,Existing Customer,41,M,1,Graduate,Divorced,$80K - $120K,Blue,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04,0.00017969,0.99982
710552733,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,36,2,3,2,4963.0,0,4963.0,0.637,2335,40,0.429,0.0,0.99513,0.00487428
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,23388.0,0.987,4758,65,0.512,0.025,0.99909,0.00091227
787460883,Attrited Customer,41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,0.99819,0.00181217
719761458,Existing Customer,55,M,4,Post-Graduate,Single,$60K - $80K,Blue,36,3,2,1,4998.0,1626,3372.0,0.695,4329,61,0.694,0.325,8.4706e-05,0.99992
717179508,Existing Customer,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,7.9494e-05,0.99992
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0,198,5644.0,0.396,1828,44,0.517,0.034,0.99028,0.00972
719279208,Existing Customer,35,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,5.6825e-05,0.99994
773389908,Existing Customer,37,F,3,High School,Single,Less than $40K,Blue,31,5,1,3,1438.3,0,1438.3,0.79,2075,66,0.692,0.0,9.3448e-05,0.99991
710533233,Attrited Customer,38,F,1,Graduate,Married,Less than $40K,Blue,29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0.0,0.99794,0.00205937
710756133,Existing Customer,40,F,3,Unknown,Married,Less than $40K,Blue,31,5,6,1,1811.0,821,990.0,0.773,4290,73,0.78,0.453,9.767e-05,0.9999
711733308,Existing Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,2,1839.0,0,1839.0,0.782,4930,91,0.784,0.0,0.00011703,0.99988
719816583,Attrited Customer,46,M,3,Doctorate,Married,$120K +,Blue,38,3,2,2,8989.0,552,8437.0,0.699,2309,49,0.633,0.061,0.99418,0.00582
787231233,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,0.00019743,0.9998
789925833,Existing Customer,50,F,2,High School,Married,Unknown,Blue,41,3,1,1,8159.0,2277,5882.0,0.749,4402,64,0.684,0.279,3.2288e-05,0.99997
712767858,Attrited Customer,42,F,0,College,Single,$40K - $60K,Blue,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,0.99378,0.00622
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,3,12208.0,1980,10228.0,0.616,1409,34,0.619,0.162,0.00019143,0.99981
711313158,Existing Customer,50,F,4,Unknown,Single,Unknown,Blue,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,3.8289e-05,0.99996
716288958,Existing Customer,40,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7840.0,0,7840.0,0.726,4062,71,0.578,0.0,0.00035543,0.99964
712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,0.99464,0.00536
718246458,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,2,24262.0,1984,22278.0,0.805,8241,105,0.75,0.082,5.7151e-05,0.99994
716866308,Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue,33,6,3,4,5940.0,1101,4839.0,0.942,1872,34,1.125,0.185,0.00050163,0.9995
720991833,Attrited Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,2514.0,2090,424.0,0.842,2603,53,0.606,0.831,0.99866,0.00133669
714894708,Attrited Customer,53,M,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105,0.99526,0.00474303
714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0,0.99447,0.00553
789012633,Existing Customer,30,F,0,Graduate,Single,Less than $40K,Blue,17,3,2,1,4868.0,1090,3778.0,0.679,2907,69,0.816,0.224,5.8902e-05,0.99994
754443033,Attrited Customer,50,M,1,Graduate,Single,$80K - $120K,Silver,43,6,3,3,34516.0,432,34084.0,0.807,9045,72,1.0,0.013,0.99612,0.0038814
815539233,Attrited Customer,54,M,4,High School,Single,$80K - $120K,Silver,49,1,3,4,34516.0,214,34302.0,0.0,1201,22,0.0,0.006,0.9979,0.00209822
804426858,Existing Customer,35,F,1,Uneducated,Married,Less than $40K,Blue,30,3,2,1,2593.0,1660,933.0,0.562,1974,33,1.062,0.64,6.6245e-05,0.99993
788876208,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,27,5,3,3,2265.0,0,2265.0,0.603,3826,71,0.543,0.0,0.00030251,0.9997
713708358,Existing Customer,33,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,3,19594.0,971,18623.0,0.761,12429,111,0.542,0.05,0.00031177,0.99969
789365508,Attrited Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,0.99801,0.00198853
710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,36,2,3,2,4620.0,0,4620.0,0.654,6644,61,0.694,0.0,0.99452,0.00548
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,3,12342.0,0,12342.0,0.431,1430,37,0.423,0.0,0.99671,0.00329379
816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,2,4,1698.0,0,1698.0,0.823,2448,40,0.379,0.0,0.99722,0.00277723
720357483,Existing Customer,46,F,1,College,Married,Less than $40K,Blue,23,5,2,1,1723.0,1010,713.0,0.704,4112,82,0.864,0.586,6.2639e-05,0.99994
713489358,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0,0.00017987,0.99982
791856033,Attrited Customer,45,M,2,College,Divorced,$80K - $120K,Blue,39,3,4,4,34516.0,0,34516.0,1.014,1041,27,0.35,0.0,0.99835,0.00164579
789382758,Attrited Customer,54,M,3,Graduate,Single,$40K - $60K,Blue,44,6,3,3,5501.0,0,5501.0,0.519,2050,51,0.821,0.0,0.99683,0.00317458
826421958,Attrited Customer,46,F,1,High School,Married,Less than $40K,Blue,42,5,4,1,1438.3,0,1438.3,0.637,1843,44,0.63,0.0,0.99171,0.00829
718500633,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,5,1,1,7924.0,1896,6028.0,1.161,3270,58,0.933,0.239,3.8289e-05,0.99996
709474683,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,6078.0,1478,4600.0,0.849,8442,95,0.508,0.243,0.00019313,0.99981
718808883,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Silver,47,3,3,1,13565.0,0,13565.0,0.56,3705,69,0.917,0.0,9.8015e-05,0.9999
714537258,Existing Customer,48,M,3,Doctorate,Married,$60K - $80K,Blue,36,3,2,1,8876.0,1132,7744.0,0.844,3779,78,0.814,0.128,0.00010307,0.9999
712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649.0,0,1649.0,0.683,2549,54,0.588,0.0,0.99073,0.00927
819634233,Attrited Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568.0,0,6568.0,0.101,1507,33,0.222,0.0,0.99129,0.00871
816325533,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,34,6,3,5,6458.0,1802,4656.0,0.923,2315,49,0.581,0.279,0.00083788,0.99916
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,15641.0,2379,13262.0,0.816,3769,76,0.617,0.152,0.00010684,0.99989
712947333,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139.0,0,5139.0,0.33,1653,44,0.692,0.0,0.9871,0.0129
714202008,Attrited Customer,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642,0.99431,0.00569
710288883,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189,0.00025668,0.99974
827619933,Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673.0,0,9673.0,0.655,3541,87,0.851,0.0,5.663e-05,0.99994
709566408,Attrited Customer,40,F,2,Graduate,Single,Less than $40K,Blue,30,5,3,6,4458.0,0,4458.0,0.935,9640,70,0.707,0.0,0.99936,0.00063727
772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004.0,2517,15487.0,0.569,2030,45,0.452,0.14,0.98739,0.01261
708563433,Attrited Customer,65,F,0,High School,Single,Unknown,Blue,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081,0.99501,0.00499338
710570058,Attrited Customer,44,F,1,Graduate,Single,Less than $40K,Blue,25,3,2,4,3101.0,0,3101.0,0.66,2512,37,0.37,0.0,0.99675,0.00325077
821149008,Attrited Customer,52,M,2,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0.99695,0.00305189
794707083,Attrited Customer,50,M,2,College,Single,$80K - $120K,Blue,44,5,2,4,3495.0,0,3495.0,0.639,2131,41,0.464,0.0,0.99686,0.0031388
714377058,Attrited Customer,63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186,50,0.562,0.0,0.99813,0.00187387
827703258,Existing Customer,42,M,4,High School,Married,$60K - $80K,Blue,38,2,2,2,13426.0,0,13426.0,0.717,4674,66,0.886,0.0,0.00011604,0.99988
779841483,Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972.0,1424,11548.0,0.525,2238,36,0.2,0.11,0.99757,0.00242697
710779083,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,3,3,4,1661.0,0,1661.0,0.672,4338,77,0.925,0.0,0.00044282,0.99956
714319233,Attrited Customer,44,M,5,Graduate,Divorced,$60K - $80K,Blue,36,3,3,6,6538.0,0,6538.0,0.556,2132,33,0.571,0.0,0.99938,0.00061727
711398433,Existing Customer,38,M,0,High School,Married,$60K - $80K,Blue,31,4,3,3,16565.0,1200,15365.0,0.68,16736,99,0.8,0.072,0.00025237,0.99975
716399583,Existing Customer,34,M,1,Uneducated,Married,$120K +,Blue,36,6,2,1,19630.0,1251,18379.0,1.399,2286,39,0.696,0.064,6.6245e-05,0.99993
828215508,Attrited Customer,55,F,2,Graduate,Unknown,Less than $40K,Blue,50,4,4,3,1438.3,0,1438.3,0.639,1785,33,0.32,0.0,0.99727,0.00272694
717045033,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0,757,7702.0,0.648,4677,87,0.673,0.089,0.00010566,0.99989
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51,3,3,3,11619.0,0,11619.0,0.631,2395,49,0.361,0.0,0.99616,0.0038363
711927108,Attrited Customer,54,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,9457.0,350,9107.0,1.024,1196,28,0.333,0.037,0.99808,0.00191647
807393558,Attrited Customer,51,M,4,Unknown,Single,$120K +,Silver,46,2,3,3,34516.0,1279,33237.0,1.02,4615,49,0.581,0.037,0.99684,0.00316259
709495833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,4,1438.3,0,1438.3,0.421,1944,36,0.5,0.0,0.99695,0.00305189
711285633,Existing Customer,33,F,0,Unknown,Single,Unknown,Blue,36,6,1,3,2735.0,1769,966.0,1.465,3306,71,0.972,0.647,8.7379e-05,0.99991
711351108,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,2608.0,1804,804.0,0.847,4671,61,0.694,0.692,0.00018145,0.99982
711334983,Attrited Customer,41,F,3,High School,Married,Unknown,Blue,32,1,2,4,26229.0,0,26229.0,0.504,2077,46,0.643,0.0,0.99697,0.00302546
713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,46,2,3,2,7484.0,1939,5545.0,0.994,4923,56,0.333,0.259,0.99395,0.00605
718243533,Existing Customer,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0,0.00062998,0.99937
